customer_tweet_id,customer_message,brand_response,clean_customer_message
2420132,"Ever since I updated to the new iOS, I haven’t been able to receive iMessages, pictures or links. What’s up, @115858?",@695218 That's not normal behavior at all so let's look into this. Were you just not seeing anything come in or are you seeing any errors?,"Ever since I updated to the new iOS, I haven’t been able to receive iMessages, pictures or links. What’s up, ?"
2374358,"@AppleSupport Hi yes, my phone is updated but I’m still seeing it?",@684934 Are you seeing this issue still in your predictive text while you type or somewhere else? Let us know in DM. https://t.co/GDrqU22YpT,"Hi yes, my phone is updated but I’m still seeing it?"
2345910,Every time i wake up my bluetooth is on🤔. So What are you guys doing over night while my phone is idle? @115858,"@678343 We'd love to help. Is your iPhone using iOS 11? If so, the Wi-Fi and Bluetooth buttons in Control Center have changed, for more information, check this out: https://t.co/G7BHuQnDS6",Every time i wake up my bluetooth is on🤔. So What are you guys doing over night while my phone is idle?
2493897,Hey @AppleSupport did you guys realize the “I” bug isn’t only bc of autocorrect and it shows up as an I on desktop but still shows up as a ? on mobile,"@711894 Let us know via DM the devices you are experiencing this on, then we can help out from there. https://t.co/GDrqU22YpT",Hey did you guys realize the “I” bug isn’t only bc of autocorrect and it shows up as an I on desktop but still shows up as a ? on mobile
2622693,"OMG, how creepy is this @115858 ?! I literally just backed up my 6S, then turned on my new 8+ which has no sim and only got as far as picking the language when this alert popped up?! How?! https://t.co/4GUMJdYDa5",@740949 This is by design. Take a look at step 2: https://t.co/fwtrcBcoTC Congratulations on your new iPhone!,"OMG, how creepy is this ?! I literally just backed up my 6S, then turned on my new 8+ which has no sim and only got as far as picking the language when this alert popped up?! How?!"
2413040,Quand le tactile tactile de ton iPhone X Tout neuf sorti de la boite ne marche pas 😡 J’ai découvert ça trop tard pour appeler le service client mais j’espère vraiment que j’en aurais un neuf demain !!!! 😡😡😡😡 @AppleSupport #iPhoneX #Scandale #1329 https://t.co/oYRmE9mNQU,@693689 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Quand le tactile tactile de ton iPhone X Tout neuf sorti de la boite ne marche pas 😡 J’ai découvert ça trop tard pour appeler le service client mais j’espère vraiment que j’en aurais un neuf demain !!!! 😡😡😡😡 #iPhoneX #Scandale #1329
397598,Anyone’s #iPhone8Plus freezing?! It’s the third time mine has done it. It’ll swipe up/down but not sideways. IT’S A MONTH OLD! WTF @115858 😡,"@178635 We want you to be able to use your new iPhone without any issue. Let's work together. To start, which iOS version is installed? https://t.co/GDrqU22YpT",Anyone’s #iPhone8Plus freezing?! It’s the third time mine has done it. It’ll swipe up/down but not sideways. IT’S A MONTH OLD! WTF 😡
1261355,"@AppleSupport why is apple music telling me to subscribe, but then says that I’m already a member when I do so? Can’t play music at all",@152831 We'd be happy to look into what's got your music on pause. Are you part of a family or individual plan?,"why is apple music telling me to subscribe, but then says that I’m already a member when I do so? Can’t play music at all"
2940400,@AppleSupport iPhone 6S IOS 11.1.2,"@812660 Thanks for confirming. This is expected behavior. However, you can submit product feedback about this at https://t.co/eTPVYVFyd8 If there's anything you need in the future, reach out. We'll be happy to help.",iPhone 6S IOS 11.1.2
630123,It makes no sense that you cannot pair/unpair an Apple Watch without factory reset. I just worked out! Fix this! @AppleSupport @115858,"@150253 We'd love to help. If you have a backup, you can restore that to your watch when it's re-paired. https://t.co/ZgliRI8nbI",It makes no sense that you cannot pair/unpair an Apple Watch without factory reset. I just worked out! Fix this!
2439779,@AppleSupport I will do those tips. If it keeps on happening I will contact y’all back. Thanks for the fast response.,@699771 We'll be here if you need us.,I will do those tips. If it keeps on happening I will contact y’all back. Thanks for the fast response.
697314,"@AppleSupport Half the time, the new iOS doesn’t recognize Spotify as an active audio player",@286377 We want to make sure you can enjoy your music 100% of the time. Have you checked if there’s any updates in the App Store?,"Half the time, the new iOS doesn’t recognize Spotify as an active audio player"
1548755,@115858 I️ hate this annoying I️ shit,"@479428 We're happy to work with you. We'd like you to try these steps, and let us know if they help: https://t.co/pjfPUtm7HO",I️ hate this annoying I️ shit
2151163,@AppleSupport Also running into iCloud photo issues since the update,@455912 Is this happening from within the Photos app or elsewhere as well?,Also running into iCloud photo issues since the update
545190,"@AppleSupport every time I restart my 11.1.2 phone I get SMS notifications from years ago, then 1/2 the time the home screen stops working. Backup restore and happening on my iPhone X now too https://t.co/LEI5HWOEni","@241769 That's certainly not what we'd expect you to experience. We'll do all we can to assist. First thing, we'd suggest is to back up the iPhone and update to iOS 11.2 which was just released. You can use this guide if you need it here: https://t.co/80YRnjDFDk","every time I restart my 11.1.2 phone I get SMS notifications from years ago, then 1/2 the time the home screen stops working. Backup restore and happening on my iPhone X now too"
826640,@AppleSupport Nope. More than 90 days old,"@316907 Next, let's make sure you're using the Apple ID that purchased your content, then follow these steps: https://t.co/I39AyMJNgb",Nope. More than 90 days old
51645,@116333 apple watch burning wrist for my fellows @ WA . Please suggest ..,@127595 We would like to get more details to see how we can help. Meet us in DM to get started. https://t.co/GDrqU22YpT,apple watch burning wrist for my fellows @ WA . Please suggest ..
2549903,So put off with @115858 iPhone with the new updates totally screwing up the phone..... want to rewind to my blackberry days !!!,@724470 We want to help. Reach out via DM and let us know what's going on. https://t.co/GDrqU22YpT,So put off with iPhone with the new updates totally screwing up the phone..... want to rewind to my blackberry days !!!
1586293,@AppleSupport Can we start with what is going on here with that A ? That pops up? https://t.co/mjyQTry7Vd,@488024 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Can we start with what is going on here with that A ? That pops up?
2199285,@AppleSupport It doesn’t connect to the car via the lead and comes up with the message communication error on my car works fine on blue tooth,"@643251 Thanks for clarifying this for us. Sometimes, a firmware update is required for vehicles. Have you checked this?",It doesn’t connect to the car via the lead and comes up with the message communication error on my car works fine on blue tooth
788416,@AppleSupport iPhone SE iOS 11.0.2,@196836 Thank you. Let's move into DM and we'll take a further look. https://t.co/GDrqU22YpT,iPhone SE iOS 11.0.2
336634,@AppleSupport My Apple Watch did not survive a HIIT workout 😢,"@313047 We'd like to help! Send us a DM with more info, and we'll get started. https://t.co/GDrqU22YpT",My Apple Watch did not survive a HIIT workout 😢
400900,@AppleSupport How do I get the Apple heart rate app to show my HR on a watchface? I thought that was a new feature of watchOS 4,"@212137 That's a great question! For more information about the Heart Rate feature, visit the following website. https://t.co/DDoyTd3OQv",How do I get the Apple heart rate app to show my HR on a watchface? I thought that was a new feature of watchOS 4
2852332,@AppleSupport so my MacBook charger set on fire https://t.co/nBqtcSBuLV,"@793027 Hey there, Dave. Thank you so much for bringing this to our attention. Send us a DM, and let us know which Mac this is being used with. We'll have a look into this. https://t.co/GDrqU22YpT",so my MacBook charger set on fire
2403757,Why my iPhone 7+ sometimes blank or crashing on ios. 11 @AppleSupport,@691467 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,Why my iPhone 7+ sometimes blank or crashing on ios. 11
55971,This fucking update is the worst! Why can’t we type “i” without funky shit popping up? @115858 #iphone,@128698 We want to help. Which version of iOS do you have installed on your iPhone? You'd see this in Settings &gt; General &gt; About.,This fucking update is the worst! Why can’t we type “i” without funky shit popping up? #iphone
